Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","37.8","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","32.493","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","5.429","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","125","Liechtenstein","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","37.91","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","32.685","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","125","Liechtenstein","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","5.47","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","2971.497","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","1367.386","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","1604.112","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","974.207","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","1987.639","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2931.88","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","1350.137","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","1581.735","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","960.792","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1971.134","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2889.557","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","1331.949","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","1557.606","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","949.079","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","1959.17","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2845.414","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","1313.179","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1532.24","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","938.898","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","1951.399","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","126","Lituanie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2801.264","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","1294.412","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","1506.858","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","929.713","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","126","Lituanie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1946.762","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","554.516","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","277.734","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","276.778","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","56.277","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","500.039","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","566.741","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","284.441","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","282.3","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","55.66","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","511.081","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","579.264","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","291.292","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","287.974","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","54.927","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","520.82","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","591.91","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","298.197","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","293.717","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","54.103","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","529.352","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","256","Luxembourg","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","604.245","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","304.906","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","299.338","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","53.239","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","256","Luxembourg","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","537.082","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","2077.775","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","1039.453","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","1038.327","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","887.432","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","1190.063","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2079.328","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","1040.4","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","1038.935","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","885.614","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1193.694","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","2080.743","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","1041.178","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","1039.568","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","883.198","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","1198.008","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","2081.996","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","1041.785","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","1040.211","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","880.172","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","1202.988","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","154","Macédoine du Nord","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2082.957","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","1042.177","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","1040.78","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","876.488","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","154","Macédoine du Nord","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1208.563","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","23589.888","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","11758.685","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","11831.212","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","15443.315","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","8146.486","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","24234.088","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","12081.791","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","12152.289","X","Sources internationales sûres","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","15705.295","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","8528.793","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","24894.37","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","12412.889","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","12481.481","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","15968.305","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","8926.246","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","25570.512","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","12751.85","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","12818.661","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","16231.87","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","9339.025","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","129","Madagascar","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","26262.313","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","13098.6","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","13163.713","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","16495.525","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","129","Madagascar","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","9767.285","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","29866.603","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","15385.727","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","14480.879","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","7987.242","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","22240.775","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","30270.962","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","15585.167","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","14685.798","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","7922.592","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","22800.563","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","30684.654","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","15790.718","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","14893.934","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","7846.716","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","23340.549","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","31104.646","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","16000.312","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","15104.343","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","7764.814","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","23859.45","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","131","Malaisie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","31528.033","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","16212.181","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","15315.852","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","7678.728","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","131","Malaisie","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","24363.73","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","16289.552","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","8023.484","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","8266.066","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","14315.223","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","2753.615","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","16745.303","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","8250.134","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","8495.171","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","14706.907","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","2866.7","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","17205.261","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","8478.682","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","8726.571","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","15105.299","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","561","Population urbaine","3010","Population-Estimations","2016","2016","1000 personnes","2986.276","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2017","2017","1000 personnes","17670.196","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","512","Hommes","3010","Population-Estimations","2017","2017","1000 personnes","8709.558","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","513","Femmes","3010","Population-Estimations","2017","2017","1000 personnes","8960.635","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","551","Population rurale","3010","Population-Estimations","2017","2017","1000 personnes","15509.514","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","561","Population urbaine","3010","Population-Estimations","2017","2017","1000 personnes","3112.59","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","130","Malawi","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","18143.217","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","512","Hommes","3010","Population-Estimations","2018","2018","1000 personnes","8944.33","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","513","Femmes","3010","Population-Estimations","2018","2018","1000 personnes","9198.885","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","15918.795","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","130","Malawi","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","3245.933","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","132","Maldives","511","Population totale","3010","Population-Estimations","2014","2014","1000 personnes","435.015","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","512","Hommes","3010","Population-Estimations","2014","2014","1000 personnes","254.672","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","513","Femmes","3010","Population-Estimations","2014","2014","1000 personnes","180.346","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","551","Population rurale","3010","Population-Estimations","2014","2014","1000 personnes","252.679","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","561","Population urbaine","3010","Population-Estimations","2014","2014","1000 personnes","155.568","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","132","Maldives","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","454.915","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","512","Hommes","3010","Population-Estimations","2015","2015","1000 personnes","271.367","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","513","Femmes","3010","Population-Estimations","2015","2015","1000 personnes","183.547","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","257.196","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","161.207","X","Sources internationales sûres","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Séries temporelles annuelles","132","Maldives","511","Population totale","3010","Population-Estimations","2016","2016","1000 personnes","475.512","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","512","Hommes","3010","Population-Estimations","2016","2016","1000 personnes","288.938","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","513","Femmes","3010","Population-Estimations","2016","2016","1000 personnes","186.567","X","Sources internationales sûres",""
"OA","Séries temporelles annuelles","132","Maldives","551","Population rurale","3010","Population-Estimations","2016","2016","1000 personnes","261.129","X","Sources internationales sûres",""
